Emp ID,Age in Yrs.,Weight in Kgs.,Age in Company (Years),Salary,Sales,State
131512,34.94,71,12.84,103091,216491.1,KY
131514,54.04,77,9.23,139596,125636.4,AR
131518,32.11,57,4.01,158581,142722.9,CA
131523,58.87,76,28.89,79011,213329.7,NV
131524,46.99,79,4.37,174891,122423.7,AK
131525,55.27,59,3.38,179637,538911,CA
131529,58.75,54,21.19,156766,266502.2,KY
131532,46.57,52,12.88,156161,109312.7,NJ
131534,44.25,51,4.86,131220,249318,TN
131535,31.63,55,9.88,150810,286539,MO
131541,48.78,73,16.24,179288,233074.4,NY
131544,48.82,64,24.92,144249,418322.1,TX
131545,50.45,60,18.59,183430,238459,CT
131547,43.7,63,3.67,40343,32274.4,CA
131548,33.92,57,1.03,113957,182331.2,MO
131550,40.2,51,8.3,199739,399478,NC
131555,27.39,66,0.72,162025,340252.5,CA
131556,29.19,82,5.47,132337,397011,CA
131558,57.87,56,25.21,176264,317275.2,NM
131567,44.2,46,14.16,73823,73823,SC
131569,52.84,43,25.46,110328,77229.6,TN
131573,31.2,78,7.39,94879,265661.2,SC
131575,35.08,60,8.53,96950,261765,GA
131576,46.14,42,6.74,128708,386124,NC
131578,33.34,50,10.16,76755,99781.5,WV
131579,30.8,83,3.42,54490,27245,MN
131580,38.24,81,7.22,162537,195044.4,MO
131581,24.3,46,1.34,56560,147056,OH
131583,25.55,70,3.24,149764,134787.6,VA
131584,29.29,46,7.02,181523,108913.8,OK
131585,45.92,89,23.32,68124,149872.8,AZ
131587,44.23,55,22.78,85038,68030.4,OH
131588,51.92,41,30.19,193086,135160.2,NY
131590,26.48,50,2.49,77011,231033,AR
131591,30.87,43,8.74,187735,206508.5,MT
131592,40.05,54,2.83,192481,538946.8,KY
131595,59.46,56,5.31,199298,338806.6,AR
131598,53.28,41,23.75,122404,159125.2,GA
131602,36.86,60,3.57,156233,296842.7,ND
131605,29.7,64,5.46,101604,274330.8,WI
131610,56.73,42,14.51,125335,75201,AK
131611,42.53,59,11.35,164516,296128.8,PA
131612,37.96,78,6.48,154418,247068.8,NV
131613,31.78,56,6.12,166586,333172,NC
131618,58.89,52,5.24,57329,160521.2,VA
131621,47.04,55,4.51,51978,93560.4,VA
131624,38.35,55,13.9,169518,322084.2,GA
131625,39.02,58,10.51,196530,530631,TX
131626,34.79,54,13.41,166842,233578.8,PA
131627,31.35,88,8.54,129733,272439.3,KY
131628,46.16,57,17.67,58190,87285,HI
131629,47.73,73,16.41,89948,170901.2,NY
131630,23.89,54,1.45,197996,118797.6,AR
131631,51.69,50,30.54,114284,274281.6,AL
131638,51.75,87,30.15,63797,51037.6,NY
131644,32.53,81,8.97,134131,67065.5,AL
131647,56.95,54,17.2,113936,159510.4,NY
131650,27.19,90,4.88,155187,325892.7,CA
131651,46.18,72,0.61,110655,265572,NJ
131652,29.81,58,1.43,191691,249198.3,OH
131653,24.5,51,1.41,196437,196437,TX
131655,59.88,61,30.61,193762,445652.6,MO
131661,29.67,79,8.58,104094,218597.4,IL
131662,45.5,70,18.9,135853,244535.4,WI
131665,21.25,50,0.19,184525,442860,NE
131666,31.43,60,4.88,56283,112566,IN
131682,48.81,56,0.63,43766,96285.2,AL
131683,52.71,42,6.8,186247,428368.1,DC
131685,50.87,56,26.68,176150,88075,WI
131686,36.78,60,10.34,104607,261517.5,MN
131687,38.47,82,14.67,52654,121104.2,FL
131688,51.47,65,28.5,141111,183444.3,NY
131689,24.98,56,1.71,111424,122566.4,ND
131693,37.56,48,5.3,54119,119061.8,PA
131698,33.1,62,8.67,70429,42257.4,NY
131699,43.44,84,15.78,151465,378662.5,IL
131700,57.67,47,30.65,45488,86427.2,IL
131702,54.53,53,6.72,104258,62554.8,FL
131703,50.44,47,22.04,121173,181759.5,KY
131704,35.24,47,13.1,175196,280313.6,WA
131705,49.77,47,3.38,76641,107297.4,MI
131707,36.08,50,4.04,169845,118891.5,FL
131709,31.03,78,4.57,95626,191252,FL
131716,50.69,68,9.11,79573,63658.4,FL
131718,39.88,42,15.03,199789,119873.4,KS
131719,47.44,44,10.29,192367,96183.5,KS
131721,45.01,72,16.96,152582,106807.4,AZ
131726,50.92,54,15.9,168892,118224.4,WI
131727,46.11,41,24.22,89927,89927,FL
131728,21.14,71,0.06,143951,244716.7,LA
131729,43.85,44,14.16,197974,455340.2,OH
131730,37.18,55,8.17,160865,321730,SD
131733,41.94,49,5.72,69127,69127,TX
131737,34.91,48,3.45,194089,329951.3,KY
131738,43.96,53,7.69,142136,298485.6,WA
131739,34.85,47,8.04,161726,274934.2,CA
131740,22.67,48,0.71,151629,166791.9,TX
131742,35.55,56,3.4,99675,299025,PA
131743,28.19,66,1.56,146277,234043.2,NE
131744,27.28,66,0.91,94324,207512.8,KY
131745,58.11,77,19.24,106492,191685.6,PA
131748,31.82,51,6.1,44442,66663,NY
131756,43.28,50,12.68,116846,81792.2,NY
131757,24.7,41,2.13,52725,142357.5,FL
131760,22.35,65,0.71,44698,120684.6,PA
131761,47.83,88,4.87,162843,374538.9,NJ
131764,47.76,89,19.89,105539,295509.2,ND
131767,21.83,55,0.68,50910,50910,KY
131770,39.04,54,5.3,57727,126999.4,GA
131771,51.95,69,16.53,50305,45274.5,GA
131772,32.93,54,0.52,96907,203504.7,MN
131773,56.89,40,21.47,86810,260430,FL
131774,38.96,47,9.68,98978,79182.4,MI
131776,51.04,45,21.36,66615,73276.5,NY
131777,26.84,58,0.16,105795,264487.5,PA
131778,58.67,63,20.35,95698,200965.8,GA
131779,38.93,70,17.04,171987,154788.3,MA
131781,52.25,88,28.63,82925,41462.5,MI
131782,25.16,48,1.66,95093,266260.4,IA
131785,43.64,55,21.99,60054,60054,NC
131786,44.5,60,6.01,155934,202714.2,CA
131789,46.42,48,13.29,86461,60522.7,AK
131792,58.03,65,14.7,169568,474790.4,MN
131794,45.7,56,4.6,75759,204549.3,NY
131797,57.55,58,26.28,151444,272599.2,IA
131799,41.91,67,0.61,72478,72478,AL
131804,24.04,85,2.55,130644,117579.6,WV
131805,58.5,58,10.88,127968,63984,TX
131808,28.77,85,2.42,51074,81718.4,CO
131810,57.73,60,0.04,117266,234532,ND
131811,44.13,58,3.32,122012,73207.2,AZ
131814,35.51,88,13.28,163263,408157.5,CO
131820,21.9,54,0.77,149885,179862,RI
131821,54.54,84,31.6,58752,123379.2,NY
131825,25.97,55,1.6,77737,108831.8,NM
131828,47.38,56,1.08,118988,261773.6,NE
131833,28.54,83,0.12,199419,99709.5,IA
131836,31.31,66,3.75,80669,129070.4,IL
131837,53.94,84,23.73,176548,370750.8,CA
131838,21.67,70,0.48,82740,157206,NY
131839,28.72,82,4.55,121920,243840,IN
131841,43.98,50,17.47,89557,62689.9,CA
131846,33.98,58,11.24,135554,298218.8,AZ
131847,22.65,60,0.57,98444,236265.6,CA
131850,23.24,68,2.17,78249,156498,TX
131851,40.22,84,11.91,144441,303326.1,IL
131852,38.44,54,3,95164,285492,CA
131855,39.11,42,17.71,94559,113470.8,SC
131858,58.37,83,7.05,101376,70963.2,NE
131859,42.12,77,17.68,155400,77700,PA
131866,27.09,80,3.5,104913,199334.7,MI
131868,23.41,51,2.02,45538,122952.6,CT
131869,53.58,70,7.04,50284,110624.8,HI
131870,23.84,43,1.02,82042,90246.2,OK
131871,24.55,54,0.32,163078,326156,OR
131872,40.98,53,3.47,57101,57101,DE
131875,28.78,50,7.75,182063,182063,OH
131884,45.84,56,19.98,155912,405371.2,ID
131885,59.69,57,24.6,175502,298353.4,NY
131887,21.41,49,0.32,177573,195330.3,SD
131888,30.39,54,4.93,125620,251240,MN
131889,23.39,82,0.89,46655,69982.5,CA
131891,58.09,45,8.99,169546,440819.6,TX
131894,29.99,87,6.83,127086,292297.8,IN
131898,47.68,64,21.56,187927,244305.1,FL
131899,29.52,52,2.38,143395,315469,PA
131901,26.21,54,0.54,175154,350308,PA
131902,48.06,45,4.42,88767,195287.4,KS
131903,35.52,72,2.03,150212,285402.8,MT
131905,48.01,50,6.85,186717,373434,CO
131907,36.19,51,5.42,55799,78118.6,IL
131909,31.12,57,2.67,190858,400801.8,VT
131910,42.28,50,14.21,77460,38730,FL
131911,29.58,88,4.42,89628,170293.2,KS
131912,25.12,41,1.84,192929,212221.9,GA
131917,38.03,89,3.41,132949,66474.5,WY
131918,43.11,83,7.23,164708,345886.8,MI
131919,47.47,60,8.87,149864,269755.2,PA
131924,33.73,70,8.43,67618,189330.4,NC
131927,44.17,87,12.11,172990,397877,NJ
131931,48.35,60,19.4,115686,231372,IN
131933,52.83,59,28.89,110335,165502.5,TX
131936,54.98,60,26.75,154261,339374.2,AZ
131937,43.1,70,3.24,136742,136742,CA
131938,41.72,78,11.13,141488,127339.2,SD
131943,29.34,40,5.76,157798,331375.8,IN
131948,25.29,48,2.96,188951,453482.4,KY
131949,31.53,70,5.86,90396,171752.4,PA
131953,52.92,83,0.45,136393,395539.7,MA
131960,58.52,48,20.98,162196,275733.2,CA
131963,22.28,54,0.14,122411,73446.6,TX
131971,59.21,66,31.8,111103,144433.9,UT
131973,33.38,70,11.73,162452,129961.6,GA
131975,27.73,44,2.27,122667,85866.9,IN
131976,26.99,58,4.29,176691,353382,NE
131981,48.74,52,0.79,55265,160268.5,VA
131983,48.91,88,2.91,49914,119793.6,NJ
131986,51.89,59,23.62,120852,350470.8,HI
131987,42.63,78,0.95,187044,411496.8,NM
131989,44.86,44,12.07,93235,186470,CA
131991,32.73,40,9.04,179018,519152.2,VA
131992,27.74,51,5.35,134486,363112.2,TX
131998,54.68,67,0.56,197398,473755.2,OH
131999,30.56,51,8.93,133277,146604.7,CA
132008,46.33,52,4.89,161150,467335,PA
132010,43.78,59,9.75,170642,204770.4,LA
132012,48.01,43,9.08,167967,251950.5,WI
132017,49.03,42,7.47,169432,152488.8,NJ
132019,24.99,69,0.43,144491,158940.1,PA
132020,28.91,49,0.53,87792,61454.4,PA
132022,31.6,60,3.69,40585,32468,MO
132026,27.77,51,6.57,94004,47002,NM
132027,37.15,50,5.44,133184,106547.2,VT
132031,35.12,48,8.23,132579,304931.7,KY
132034,21.96,49,0.44,181252,108751.2,IN
132036,56.95,79,3.99,107033,321099,MS
132041,59.59,40,26.71,54475,103502.5,WA
132044,50.25,79,26.36,194281,485702.5,OK
132045,21.68,62,0.07,191606,268248.4,VA
132046,58.73,42,30.44,154496,247193.6,MI
132047,48.16,44,9.64,105219,294613.2,CT
132048,33.65,46,1.25,171411,394245.3,CA
132049,34.32,75,7.14,43168,38851.2,KS
132050,24,81,0.54,146469,131822.1,ND
132052,23.73,68,1.28,128950,270795,TX
132055,37.08,75,8.55,86490,233523,TX
132056,35.21,44,8.94,140513,379385.1,IN
132058,40.89,54,11.47,142584,370718.4,IN
132061,38.14,47,16.44,198679,218546.9,IN
132062,57.34,49,4.1,43424,130272,OK
132065,33.07,74,9.98,183230,274845,PA
132068,26.59,70,0.74,64480,51584,NJ
132071,55.26,70,0.53,113153,113153,IN
132072,54.68,84,5.62,49031,44127.9,MO
132075,34.71,41,12,63270,63270,AL
132076,59.05,73,18.97,178740,518346,OH
132077,42.87,54,2.47,149053,134147.7,ND
132078,35.5,55,5.76,126787,63393.5,WA
132080,21.4,57,0.3,59990,89985,IA
132084,22.32,41,1.19,44541,75719.7,CT
132086,35.25,69,13.13,199191,478058.4,ME
132089,46.04,47,11.94,102707,174601.9,OK
132094,47.58,40,2.14,57571,28785.5,WV
132097,23.15,84,0.92,91400,274200,SD
132100,44.6,69,4.51,154916,356306.8,KS
132101,31.28,54,3.6,41517,49820.4,NY
132104,39.73,76,17.68,146889,367222.5,SC
132107,36.37,75,2.58,55151,88241.6,ID
132114,51.5,42,21.57,68785,199476.5,WA
132117,25.84,74,1,110036,231075.6,IL
132119,28.04,83,4.41,141794,241049.8,IA
132126,46.19,41,23.18,69041,82849.2,WA
132128,54.36,47,17.83,66366,159278.4,CA
132130,48.18,68,23.07,68436,143715.6,CT
132135,28.56,90,3.05,168458,202149.6,ID
132137,35.2,59,7.38,101661,243986.4,OH
132138,23,74,1.28,197540,434588,CA
132141,58.88,59,1.39,86212,172424,GA
132146,27,62,2.52,102522,215296.2,MI
132151,50,58,6.01,133675,347555,NY
132153,45.51,68,0.38,74300,193180,TN
132159,33.99,56,9.45,179067,179067,ND
132161,51.02,57,16.07,55571,111142,WA
132162,48.42,60,15.87,109595,252068.5,WV
132164,35.69,80,11.72,62388,187164,MA
132165,39.36,42,14.75,74556,104378.4,NY
132176,58.71,43,21.17,119344,334163.2,WV
132178,52.61,59,2.28,136258,354270.8,NY
132179,48.28,82,1.94,72137,93778.1,TX
132180,30.08,67,8.28,42449,89142.9,FL
132184,37.74,44,12.14,46591,51250.1,LA
132188,55.35,52,26.68,141865,226984,TN
132191,43.56,50,19.89,178370,231881,CA
132194,59.47,65,37.83,101476,121771.2,SD
132195,30.24,41,1.62,155499,295448.1,SC
132196,36.19,77,1.08,179836,539508,DE
132197,44.42,81,15.94,88703,177406,IL
132198,24.06,58,0.82,44171,57422.3,CA
132199,54.15,56,29.13,48918,48918,IL
132200,27.9,52,6.18,129953,129953,KY
132201,55.03,51,7.34,183977,147181.6,FL
132202,45.62,85,8.96,105012,273031.2,MN
132205,58.94,82,37.67,50383,115880.9,OH
132210,42.78,40,20.09,101127,222479.4,CA
132211,37.74,63,0.71,155151,139635.9,UT
132212,31.46,77,8.61,49174,44256.6,DC
132213,59.18,62,17.2,115366,230732,AR
132215,52.17,82,9.38,110015,143019.5,NJ
132217,45.52,43,24.08,43218,69148.8,AZ
132219,37.25,56,9.9,178277,106966.2,WI
132220,45.61,87,19.65,57457,40219.9,MI
132222,55.39,51,16.3,131071,314570.4,CA
132234,31.1,59,5.04,173182,121227.4,MT
132236,30.72,59,0.08,79374,230184.6,AZ
132241,50.77,40,18.77,152383,365719.2,IL
132242,53.12,84,13.32,169297,270875.2,MO
132243,31.21,47,4.65,161875,291375,TX
132245,48.74,42,11.12,183536,128475.2,NC
132247,34.58,50,1.71,139005,417015,FL
132248,37.52,80,9.86,143751,230001.6,DC
132250,53.26,52,20.04,145822,72911,LA
132252,44.66,62,12.52,174905,87452.5,MI
132253,21.64,53,0.24,152639,198430.7,AR
132256,30.93,44,6.38,90588,262705.2,NC
132266,24.22,46,1.7,187329,430856.7,CO
132268,38.23,53,7.95,98266,58959.6,IL
132271,52.5,42,13.81,169205,118443.5,VA
132272,26.4,82,4.79,181373,380883.3,MI
132273,53.88,60,26.11,80142,72127.8,OR
132275,51.85,83,8.1,89635,250978,NC
132279,43.23,82,11.14,138307,387259.6,MD
132280,51.59,82,8.42,66764,66764,IN
132281,59.45,84,25.48,189656,568968,IA
132282,49.73,90,6.3,145124,232198.4,LA
132285,30.53,75,1.94,159363,270917.1,KY
132287,40.63,41,11.79,119578,346776.2,ME
132288,50.98,48,13.61,55457,44365.6,OH
132291,59.53,42,26.06,131142,104913.6,KY
132292,28.9,47,4.29,165576,364267.2,CA
132294,50.98,51,18.89,76513,38256.5,WA
132295,57.91,54,11.65,88681,79812.9,PA
132296,59.55,89,36.66,93427,252252.9,VT
132303,50.86,59,28.63,153664,107564.8,CT
132304,35.97,42,0.56,180676,216811.2,PA
132305,48.42,47,20.55,150988,241580.8,NY
132309,45.06,52,6.09,120696,181044,CA
132311,57.56,81,20.29,122766,233255.4,SC
132313,46.91,85,24.19,188958,132270.6,TN
132315,51.58,65,7.85,80306,192734.4,WV
132317,23.01,83,1.11,166088,298958.4,ND
132318,36.12,77,8.88,155990,202787,AZ
132326,31.04,42,2.93,117671,247109.1,MI
132327,48.36,68,7.67,53550,58905,MI
132330,26.41,80,1.48,94801,199082.1,PA
132331,24.42,80,3.36,183259,494799.3,IA
132337,55.6,56,4.82,59157,159723.9,MS
132339,28.05,52,4.01,88240,185304,FL
132340,57.82,51,6.84,176698,247377.2,AZ
132341,50.12,54,22.99,112576,303955.2,WI
132343,48,85,24.55,80213,208553.8,ND
132344,50.54,69,7.52,126815,380445,CA
132345,27.39,45,3.62,62694,144196.2,WI
132347,29.25,52,4.15,106620,309198,TN
132348,54.65,57,23.6,138379,207568.5,CA
132349,33.07,49,1.3,157969,363328.7,MO
132351,47.35,56,16.66,91172,246164.4,GA
132355,27.07,60,1.3,159435,143491.5,TN
132358,58.43,62,24.53,151408,302816,NC
132360,39.88,77,3.79,133888,254387.2,MI
132362,29.06,80,5.28,143381,114704.8,GA
132368,47.51,71,15.87,61135,85589,MD
132369,26.87,56,0.25,169183,84591.5,VA
132376,21.65,70,0.5,140962,422886,NY
132377,22.3,40,0.99,54575,125522.5,CO
132378,36.36,63,6.14,59321,47456.8,CA
132380,46.42,60,11.89,110669,188137.3,NY
132385,48.99,58,15.44,161413,193695.6,AR
132386,26.68,55,0.36,97291,214040.2,MT
132388,30.23,70,5.73,91940,156298,CT
132390,45.68,47,0.37,89265,124971,MO
132391,54.54,69,8.77,79167,87083.7,IA
132396,29.71,70,6.51,152176,334787.2,NE
132397,52.09,56,2.85,46199,73918.4,TX
132401,29.37,68,1.13,57763,57763,NY
132402,22.43,40,0.49,47665,66731,SC
132406,26.05,58,1.94,88916,177832,NE
132408,47.39,46,0.17,63975,166335,KY
132410,49.31,70,28.25,107901,280542.6,TX
132413,39.96,87,2.85,191008,114604.8,AZ
132423,48.92,54,16.73,169603,356166.3,NJ
132424,40.94,51,0.29,110228,187387.6,IL
132426,46.43,88,22.32,134564,255671.6,CA
132427,43.87,90,10.47,104877,314631,OK
132429,38.75,76,7.75,141381,282762,PA
132430,41.55,43,14.61,180562,397236.4,CA
132431,33.46,48,9.2,165718,248577,MO
132433,22.78,49,0.32,160367,481101,KY
132434,55.82,44,0.66,138101,82860.6,NJ
132435,39.53,67,4.52,150269,330591.8,MO
132437,21.17,52,0.1,179352,304898.4,IN
132439,29.2,90,1.44,188845,358805.5,MT
132443,35.43,52,4.87,119372,226806.8,CA
132444,43.04,82,12.78,52575,73605,TX
132445,43.7,59,6.31,106599,95939.1,NH
132446,55.35,81,23.12,126189,277615.8,NE
132450,51.87,55,27.38,137752,137752,NV
132452,34.17,61,2.28,70955,113528,VA
132453,33.37,84,3.47,159413,175354.3,AK
132454,37.16,55,5.26,107460,139698,CA
132455,52.25,64,27.53,112206,134647.2,OK
132458,25.5,55,0.52,175723,123006.1,NY
132459,58.09,59,22.1,89336,259074.4,WY
132462,27.38,52,5.66,160274,288493.2,WA
132464,50.52,55,28.76,127911,166284.3,KY
132467,37.58,60,8.18,134728,336820,NY
132469,35.66,53,1.84,117209,269580.7,CO
132471,54.07,82,32.52,77424,209044.8,NY
132474,50.85,67,6.74,140940,324162,MD
132475,35.44,88,10.46,194964,487410,NY
132477,29.36,50,4.35,71468,57174.4,MN
132481,42.52,52,12.38,105297,231653.4,CA
132485,59.69,48,7.78,67582,60823.8,VA
132486,39.22,49,11.88,156040,249664,MA
132488,55.92,74,6.82,89243,116015.9,TX
132492,44.55,48,3.25,135240,81144,IA
132496,47.97,48,12.65,127214,76328.4,UT
132497,21.73,51,0.11,63092,189276,TN
132502,26.65,58,1.75,128680,308832,IL
132503,35.17,56,11.66,69304,200981.6,AR
132504,44.55,52,8.31,192196,442050.8,WA
132506,39.8,57,10.25,105809,201037.1,FL
132508,37.71,63,4.84,93036,158161.2,SC
132510,43.24,42,9.74,82939,99526.8,NM
132511,37.35,59,13.97,53251,143777.7,PA
132512,29.65,85,5.39,188311,470777.5,NY
132516,28.08,59,4.86,111416,256256.8,NC
132517,38,77,16.17,199874,319798.4,IL
132518,34.02,56,12.73,140499,224798.4,ME
132520,24.17,55,0.59,81124,56786.8,MN
132523,38.04,53,4.01,179074,196981.4,WV
132524,38.05,40,12.78,114953,80467.1,TN
132525,40.24,59,14.84,127121,88984.7,NJ
132527,40.75,48,18.16,136614,204921,IL
132534,39.69,55,9.1,78705,62964,IN
132536,22.52,54,0,130053,221090.1,MO
132538,34.9,47,7.25,105112,294313.6,MD
132540,43.01,84,20.05,183472,238513.6,TX
132544,56.43,66,23.03,57300,114600,TX
132545,38.66,55,5.53,89058,258268.2,MI
132548,59.27,40,20.25,194430,213873,MI
132551,44.01,65,17.15,166814,216858.2,TX
132552,25.94,54,2.37,95270,276283,CA
132553,24.31,57,1.72,168884,371544.8,MA
132560,49.88,58,25.01,133241,373074.8,NM
132561,53.05,40,14.67,172421,275873.6,MN
132562,52.55,41,19.68,108300,54150,UT
132563,55.69,63,5.67,154902,77451,WV
132567,28.58,60,0.39,55742,105909.8,TX
132569,55.68,66,29.37,65234,58710.6,GA
132572,32.33,58,3.21,57207,97251.9,PA
132574,58.31,43,18.68,142990,343176,SD
132575,34.83,71,10.9,105880,95292,MN
132576,22.87,90,1.28,68771,61893.9,AL
132577,34.48,87,13.3,164650,329300,MT
132579,52.22,81,9.78,105275,189495,SD
132581,59.01,79,11.97,149202,313324.2,WI
132582,57.3,52,1.19,62815,131911.5,CA
132583,44.6,80,18.61,193128,347630.4,WI
132586,42.24,89,1.18,131078,91754.6,MN
132587,41.87,52,20.46,150668,391736.8,CA
132590,24.16,43,2.1,100785,262041,IN
132592,40.89,58,9.67,117700,306020,CA
132593,27.28,47,5.9,129868,259736,WI
132595,31.53,49,10.44,82661,99193.2,WA
132597,30.7,76,7.91,45552,118435.2,IL
132598,45.82,50,19.22,69888,118809.6,NY
132602,23.81,50,0.27,157741,189289.2,IN
132603,38.47,49,4.22,93619,168514.2,AZ
132604,40.41,44,15.71,132800,358560,PA
132606,42.9,54,0.6,73425,154192.5,MA
132607,22.37,87,1.11,70749,162722.7,WA
132609,30.68,49,6.71,60652,97043.2,MI
132612,59.92,55,34.25,170770,444002,WV
132613,39,80,10.32,91805,45902.5,PA
132614,30.85,51,2.55,118817,308924.2,SD
132615,31.38,62,6.26,66864,167160,TX
132616,40.92,76,14.35,52020,67626,CA
132618,38.61,86,8.81,46669,37335.2,SC
132620,41.58,42,8.37,181729,236247.7,NC
132621,28.8,46,4.81,83173,133076.8,AR
132622,47.18,61,23.49,87920,52752,AL
132627,26.64,44,4.33,165675,231945,IL
132633,48.51,88,10.82,132707,278684.7,TN
132634,58.35,56,9.08,95598,258114.6,NC
132635,41.6,41,1.69,43645,117841.5,NY
132638,34.43,44,12.93,87571,122599.4,AR
132639,50.1,58,15.75,153763,184515.6,MI
132642,50.76,57,18.78,99134,257748.4,CA
132643,47.32,66,16.3,62025,74430,MD
132646,39.73,59,8.25,83686,242689.4,SD
132648,24.92,56,1.56,176890,265335,NC
132649,32.03,48,0.29,75659,181581.6,ME
132656,40.78,41,9.2,158161,237241.5,AL
132658,56.98,48,8.85,42086,75754.8,AL
132659,44.01,48,16.08,194665,214131.5,NY
132660,39.87,61,10.8,169724,458254.8,FL
132662,31.91,61,4.85,61071,36642.6,FL
132663,49.3,68,14.43,156951,329597.1,PA
132664,58.98,55,26.63,127263,76357.8,WI
132666,52.48,52,29.57,80057,72051.3,OH
132669,48.21,74,18.57,123983,123983,NE
132673,24.15,73,2.36,93691,281073,FL
132674,31.49,45,7.05,41737,104342.5,SD
132676,31.57,74,10.22,191641,306625.6,FL
132678,41.72,42,1.73,178868,250415.2,PA
132679,21.23,89,0.02,129590,375811,IL
132684,39.9,52,9.55,187756,319185.2,CA
132685,44.3,57,15.08,101369,304107,AK
132689,39.44,41,0.31,142620,85572,NY
132690,25.45,83,2,83244,166488,MD
132692,30.32,48,1.59,183870,294192,UT
132694,51.1,90,5.51,124495,248990,OR
132695,28.24,85,3.14,72542,174100.8,TX
132696,34.44,69,3.22,104300,146020,OK
132701,56.25,51,17.37,192153,153722.4,AZ
132702,53.05,70,10.86,63911,108648.7,TN
132705,44.35,63,11.32,154439,138995.1,NY
132709,28.23,52,6.46,55279,127141.7,OH
132711,46.68,41,23.26,182917,128041.9,WA
132719,53.39,57,31.46,179032,358064,PA
132721,53.16,60,6.12,176356,529068,FL
132722,22.71,88,1.47,131825,197737.5,IN
132724,27.17,86,1.48,168329,201994.8,VA
132725,48.81,72,0.68,111630,133956,OK
132726,53.7,50,25.41,185244,500158.8,NH
132727,25.42,57,1.42,79267,158534,PA
132728,56.08,84,9.42,152881,336338.2,AZ
132730,38.02,65,12.01,86084,94692.4,NH
132731,37.16,75,13.58,140108,154118.8,TX
132734,27.55,50,1.99,112491,314974.8,TN
132740,55.47,54,18.08,140969,366519.4,IA
132741,23.44,58,0.66,111281,178049.6,OK
132742,31.13,59,3.98,165305,380201.5,WV
132748,27.58,55,6.14,144505,216757.5,SC
132751,36.92,89,11.94,102045,265317,NY
132755,50.59,76,16.62,67006,167515,AK
132758,58.46,44,2.91,81245,56871.5,MI
132760,52.88,62,4.98,41460,29022,CO
132761,42.74,58,6.03,95484,162322.8,TN
132762,38.94,43,12.21,107652,183008.4,IN
132764,34.38,46,6.9,53023,116650.6,OH
132766,22.53,60,0.89,55094,159772.6,NC
132777,25.85,42,2.36,149159,357981.6,NC
132779,22.8,50,0.51,47928,28756.8,KY
132781,35.98,60,2.67,91855,257194,CA
132783,39.22,56,0.87,59492,71390.4,WV
132784,59.29,65,13.44,113515,329193.5,MO
132785,29.96,58,2.41,160118,80059,MA
132786,28.63,56,4.63,157442,157442,VA
132788,46.73,84,24.24,132501,344502.6,OK
132790,39.44,81,0.33,80548,48328.8,CO
132791,59.57,44,29.78,196017,313627.2,IL
132792,38.52,40,6.27,173752,347504,PA
132793,59.48,46,23.2,87365,174730,NY
132795,44.35,58,11,40158,84331.8,PA
132796,36.05,60,5.94,67170,47019,IA
132798,35.69,48,4.84,172542,448609.2,IL
132799,38.47,43,11.02,192132,480330,NV
132800,38.48,54,11.3,63889,146944.7,IN
132801,34.31,89,7.03,182034,345864.6,TX
132806,37.29,55,10.74,57933,115866,SD
132807,39.19,66,16.45,168657,236119.8,MD
132809,57.12,68,6.76,45160,76772,NM
132811,47.27,53,4.35,187642,375284,OK
132813,46.99,74,8.14,98579,138010.6,NY
132814,51.78,48,7.48,172193,258289.5,IL
132821,54.7,55,31.69,193249,96624.5,IN
132822,58.24,42,16.87,197995,475188,OK
132824,29.65,79,3.65,74499,141548.1,AL
132831,44.95,56,17.92,65867,46106.9,TX
132834,29.92,54,6.5,136806,95764.2,TX
132841,49.99,50,18.75,147764,147764,VA
132844,57.05,47,13.79,142413,398756.4,TX
132846,38.25,55,11.9,117472,187955.2,AR
132847,53.79,65,5.28,107374,107374,IL
132849,57.14,85,7.02,75011,112516.5,ME
132851,59.78,60,22.98,141203,367127.8,MN
132857,22.72,60,1.44,169681,203617.2,TX
132859,37.08,68,14.38,198764,536662.8,MI
132860,21.99,55,0.63,92787,204131.4,IA
132865,46.68,86,1.08,116518,256339.6,NE
132870,43,48,21.09,155094,77547,GA
132871,57.93,66,13.91,167262,317797.8,KS
132875,22.39,55,0.09,68102,47671.4,TN
132876,25.73,56,1.56,58004,145010,NY
132878,29.25,46,3.01,116775,116775,WI
132883,36.21,56,9.85,174940,87470,KY
132884,35.05,82,9.96,164842,82421,ID
132885,25.03,45,0.54,184432,424193.6,MO
132886,53.28,51,29.42,56190,78666,NY
132890,51.27,70,14.84,173730,277968,PA
132891,50.32,51,10.31,156211,406148.6,ND
132896,56.93,62,26.48,118497,296242.5,UT
132897,33.23,54,6.16,66543,133086,WI
132898,56.52,60,35.19,169845,288736.5,WV
132899,45.01,50,22.01,140157,350392.5,OH
132900,34.43,51,3.63,144904,260827.2,MO
132901,33.49,49,8.49,115216,299561.6,CA
132903,51.31,54,11.19,48419,48419,MN
132907,37.35,54,8.69,101838,61102.8,CT
132908,27.29,67,0.23,106585,213170,KS
132913,43.07,41,5.74,81038,48622.8,TX
132915,56.27,64,17.28,56097,56097,AR
132916,22.99,47,1.83,122289,281264.7,FL
132917,35.45,54,13.73,191157,363198.3,ME
132918,46.51,85,9.98,77758,77758,VA
